date,open,high,low,volume,close,direction
24-09-2009,248.617981,249.084946,244.90712,5087900,246.779938,0
25-09-2009,245.547943,248.349731,244.410339,4125700,244.648788,0
28-09-2009,245.821167,249.129654,245.056152,3702400,247.654251,1
29-09-2009,248.151016,248.2603,244.912079,4225600,247.654251,0
30-09-2009,248.384491,248.454041,242.045731,6324100,246.322906,0
01-10-2009,244.90712,246.630905,241.926498,5662900,242.025848,0
02-10-2009,240.307037,244.281189,239.740723,5235300,240.724319,0
05-10-2009,242.249405,244.623962,240.108322,4316900,242.681595,1
06-10-2009,244.261322,248.071533,244.261322,5500100,247.758575,1
07-10-2009,247.887726,257.818146,247.29657,9811700,257.097839,1
08-10-2009,258.106262,259.934387,255.011398,8663500,255.42868,0
09-10-2009,256.655701,259.070007,255.587646,5511700,256.457001,1
12-10-2009,260.018829,261.181274,257.982086,6687500,260.326813,1
13-10-2009,260.500702,262.025787,259.005432,6114100,261.355133,1
14-10-2009,264.509613,266.05954,263.287567,6559200,265.930389,1
15-10-2009,265.150452,266.715271,261.931396,12280100,263.242859,0
16-10-2009,271.896576,275.582611,270.505615,17798600,273.148438,1
19-10-2009,274.559265,275.011322,272.592041,6477500,274.2612,1
20-10-2009,274.037659,274.688416,268.602997,8139900,274.077393,0
21-10-2009,273.178253,277.867737,272.726166,7388800,273.769409,0
22-10-2009,273.222961,275.706787,272.229401,4703300,275.25473,1
23-10-2009,275.830994,277.142456,273.819061,4816400,275.05603,0
26-10-2009,276.079376,279.005341,273.66507,5979400,275.314331,1
27-10-2009,273.704803,275.48822,270.321808,6474700,272.373474,0
28-10-2009,272.164825,273.222961,267.385925,5169000,268.404297,0
29-10-2009,269.750519,274.13205,268.752014,5077900,273.744568,1
30-10-2009,273.222961,273.307404,265.39386,6982000,266.327789,0
02-11-2009,266.804688,267.987,262.413269,6445800,265.269684,0
03-11-2009,263.292542,267.013336,262.443054,4791200,266.909027,1
04-11-2009,268.652679,270.987488,266.476837,4695700,268.419189,1
05-11-2009,269.988983,273.108704,269.57666,3719300,272.552307,1
06-11-2009,272.090302,274.107208,270.987488,3677100,273.769409,1
09-11-2009,275.930328,279.47229,275.32428,5334100,279.437531,1
10-11-2009,279.546814,282.552277,279.184174,4490500,281.548798,1
11-11-2009,283.39679,284.897034,281.101715,4669500,283.436523,1
12-11-2009,282.939758,284.598969,280.922882,3797000,282.090271,0
13-11-2009,282.805634,284.405212,281.474274,3355200,284.176697,1
16-11-2009,285.642181,286.630737,284.539337,4426800,286.278046,1
17-11-2009,285.577606,286.884094,285.006317,3858300,286.87912,1
18-11-2009,286.461853,287.519958,284.186646,3119200,286.461853,0
19-11-2009,285.031158,285.145416,283.158325,4364100,284.643677,0
20-11-2009,282.909943,283.953156,282.86026,4038500,283.138458,0
23-11-2009,286.382355,291.404694,286.069397,5128000,289.293427,1
24-11-2009,289.377869,290.257172,286.407196,3231200,289.661041,1
25-11-2009,291.310303,291.633209,289.462341,2941400,290.977478,1
27-11-2009,284.151855,289.348083,283.640198,2787100,288.006805,0
30-11-2009,288.438995,289.949158,286.690369,3472500,289.616333,1
01-12-2009,292.164764,293.699768,289.616333,4670700,293.029114,1
02-12-2009,293.590485,294.588989,291.215912,3348000,291.85675,0
03-12-2009,292.616821,293.814026,290.609863,2875900,290.977478,0
04-12-2009,294.593964,295.493103,287.718658,5059900,290.614838,0
07-12-2009,290.217407,292.442932,288.622772,3293500,291.230835,1
08-12-2009,289.864716,293.42157,289.119568,3067700,291.628235,1
09-12-2009,291.851776,292.760864,289.904449,3585000,292.606873,1
10-12-2009,293.312286,295.433502,293.297394,3358200,293.838867,1
11-12-2009,295.418579,295.453369,291.966034,3462300,293.347046,0
14-12-2009,295.751434,296.725098,294.390289,3851600,295.940186,1
15-12-2009,294.733032,296.263092,293.58551,4590400,294.653564,0
16-12-2009,297.365936,298.245209,296.392242,5655300,296.948639,1
17-12-2009,296.292908,296.889038,294.961548,5311800,295.050964,0
18-12-2009,296.089233,297.529846,295.577545,7108900,296.282959,1
21-12-2009,296.874115,297.981903,295.9104,5175800,297.40567,1
22-12-2009,298.727081,298.806549,297.490112,3786000,298.617767,1
23-12-2009,299.800079,304.454803,299.477203,4172200,303.863647,1
24-12-2009,304.484619,307.758331,304.156738,1728500,307.241699,1
28-12-2009,308.821411,310.972412,307.241699,3417800,309.422516,1
29-12-2009,310.351471,310.401154,307.147308,2868100,307.69873,0
30-12-2009,307.251617,309.352966,307.008209,2950200,309.352966,1
31-12-2009,310.356445,310.679321,307.986847,2455400,307.986847,0
04-01-2010,311.44931,312.721039,310.103088,3937800,311.349976,1
05-01-2010,311.563568,311.891449,308.76181,6048500,309.978882,0
06-01-2010,310.907837,310.907837,301.220856,8009000,302.164703,0
07-01-2010,302.731018,303.029083,294.410156,12912000,295.130463,0
08-01-2010,294.08725,299.675903,292.651581,9509900,299.06488,1
11-01-2010,300.276978,300.276978,295.100647,14519600,298.612823,0
12-01-2010,296.893982,297.147339,292.100159,9769600,293.332153,0
13-01-2010,286.382355,292.28894,285.095734,13077600,291.648102,0
14-01-2010,290.063416,295.180145,289.521942,8535300,293.019196,1
15-01-2010,294.75293,294.862213,287.152344,10939600,288.126007,0
19-01-2010,288.722137,293.302338,286.28302,8689500,291.911407,1
20-01-2010,291.09671,291.09671,285.786224,6543600,288.329681,0
21-01-2010,289.8349,291.513977,284.276062,12697400,289.606384,1
22-01-2010,280.426086,283.45639,265.701874,13689200,273.227905,0
25-01-2010,271.528961,273.16333,266.02478,8897200,268.255249,0
26-01-2010,267.246826,273.024231,266.412231,8767600,269.457428,1
27-01-2010,268.886169,272.055542,265.925415,7980200,269.298462,0
28-01-2010,270.485748,271.732635,263.585632,6500100,265.418701,0
29-01-2010,267.505127,268.74707,261.10675,8334700,263.257751,0
01-02-2010,265.572693,266.173798,263.436584,4530800,264.787811,1
02-02-2010,265.751556,265.751556,262.100281,8245600,263.843964,0
03-02-2010,262.626862,269.298462,262.408295,6037000,268.662598,1
04-02-2010,266.764954,267.261719,261.081909,6799200,261.687958,0
05-02-2010,262.492737,265.026245,259.541931,6353000,263.928406,1
08-02-2010,264.52948,269.24881,264.047638,5423500,265.011353,1
09-02-2010,268.026733,269.01532,265.806183,5675700,266.486755,1
10-02-2010,265.309418,267.15741,262.140045,5383700,265.498199,0
11-02-2010,264.936829,268.498688,263.039185,4851300,266.466888,1
12-02-2010,264.76297,266.839478,263.53595,4589000,264.837494,0
16-02-2010,266.700378,270.306915,265.423676,7356200,268.901062,1
17-02-2010,269.24881,269.944275,267.067993,4085700,267.366028,0
18-02-2010,267.033203,270.74408,266.337738,4704100,269.854858,1
19-02-2010,268.518555,270.257233,268.106232,5139400,268.632813,0
22-02-2010,271.906525,271.981018,268.752014,4316900,269.64621,1
23-02-2010,269.745575,270.058533,264.425171,5782400,265.806183,0
24-02-2010,265.264709,267.480286,263.540924,4683300,264.017822,0
25-02-2010,261.856873,262.537445,258.319885,6661300,261.514099,0
26-02-2010,262.00589,264.156921,260.048645,4125100,261.697906,1
01-03-2010,262.890167,264.921936,262.164856,4504800,264.623871,1
02-03-2010,266.009857,271.066956,265.776367,8770200,268.78183,1
03-03-2010,269.427643,272.289032,267.88269,6218800,270.898071,1
04-03-2010,271.484253,276.268127,271.335236,6408800,275.503113,1
05-03-2010,278.861267,282.000854,278.140961,7875300,280.282043,1
08-03-2010,280.565186,280.763916,278.692383,4803800,279.422638,0
09-03-2010,278.116119,280.505585,276.451935,6394400,278.285034,0
10-03-2010,280.058502,287.380859,279.288483,11383300,286.362488,1
11-03-2010,285.274567,291.210968,285.244751,8521500,288.692322,1
12-03-2010,292.169708,292.239258,287.70874,5542600,287.897491,0
15-03-2010,281.509064,282.885101,276.203552,9368300,279.770355,0
16-03-2010,279.099731,282.373444,278.568176,6907500,280.773834,1
17-03-2010,282.313812,283.878632,280.30191,6686300,280.952667,1
18-03-2010,280.5354,282.383362,279.661072,3577400,281.369965,1
19-03-2010,278.190643,282.164795,276.839417,9650600,278.190643,0
22-03-2010,276.258209,281.593506,275.349121,8061700,276.94873,0
23-03-2010,276.720215,277.351105,269.24881,11074100,272.726166,0
24-03-2010,270.992462,278.116119,268.106232,13215700,276.864258,1
25-03-2010,277.703796,284.151855,277.524963,7912900,279.621338,1
26-03-2010,280.808624,281.861755,278.200562,5427400,279.526947,0
29-03-2010,279.680939,280.5354,278.473785,6249300,279.407715,0
30-03-2010,279.596497,281.980988,278.329742,3981400,281.523956,1
31-03-2010,280.69931,283.029175,279.586548,6100900,281.727631,1
01-04-2010,283.828979,284.872192,280.947693,4232700,282.562195,1
05-04-2010,283.605408,285.58255,282.66156,3827700,283.660065,1
06-04-2010,282.890076,283.600464,280.873199,4147000,282.274078,0
07-04-2010,281.817047,282.537354,279.114624,5195400,279.949188,0
08-04-2010,279.839905,283.083801,278.215485,3920200,281.911438,1
09-04-2010,281.911438,282.547302,280.177704,4139900,281.280548,0
12-04-2010,281.841888,285.145416,281.280548,4735400,284.514496,1
13-04-2010,284.415161,292.537323,283.719666,7875500,291.489136,1
14-04-2010,293.123505,294.256134,290.118073,6849700,292.596924,1
15-04-2010,294.171692,296.988373,292.244232,13611500,295.726593,1
16-04-2010,279.680939,282.567169,273.039154,24630000,273.297455,0
19-04-2010,272.60199,275.205048,270.739105,7838600,273.272614,0
20-04-2010,275.294464,278.021729,273.749512,5993400,275.726654,1
21-04-2010,276.432068,278.314819,274.295959,4814000,275.35907,0
22-04-2010,274.216492,274.464874,269.919434,6604000,271.762451,0
23-04-2010,271.856842,272.885132,269.382935,4205800,270.734131,0
26-04-2010,270.724213,270.734131,262.895111,8794400,264.102264,0
27-04-2010,262.765961,267.425659,261.91153,7739300,262.820618,0
28-04-2010,264.33078,265.686951,258.831543,6856500,262.885193,1
29-04-2010,264.96167,266.516571,261.633331,6157600,264.281097,1
30-04-2010,263.848907,267.102753,261.022308,4902300,261.151459,0
03-05-2010,261.548889,264.738129,260.843475,3739700,263.585632,1
04-05-2010,261.558807,261.668091,250.475891,12231500,251.54892,0
05-05-2010,248.871338,256.193695,248.617981,9223900,253.232971,1
06-05-2010,252.731232,257.087891,228.513733,10065200,247.723801,0
07-05-2010,248.369598,251.027313,239.109818,10244000,244.976669,0
10-05-2010,255.324356,259.720764,254.643784,8309600,259.139557,1
11-05-2010,256.168854,258.260254,252.467941,6688300,252.880264,0
12-05-2010,254.365601,254.365601,249.378036,7753600,251.062088,0
13-05-2010,256.581177,259.313416,253.535995,6694700,253.789352,1
14-05-2010,253.23793,253.843994,246.521622,8285500,252.125168,0
17-05-2010,251.752594,252.537491,247.564835,5623800,252.34375,1
18-05-2010,253.352188,253.834061,246.92897,5687700,247.574768,0
19-05-2010,246.526581,248.106308,242.294113,6936100,245.617493,0
20-05-2010,240.967743,241.221085,235.369156,9890500,235.970245,0
21-05-2010,233.014465,240.932968,230.699524,19507500,234.499802,0
24-05-2010,238.811752,243.312485,236.859451,8747600,237.0383,1
25-05-2010,232.562408,237.182358,230.505783,6073900,236.993591,0
26-05-2010,239.477432,243.297577,235.965271,6996400,236.198761,0
27-05-2010,240.908127,244.564346,238.970718,5654700,243.645325,1
28-05-2010,244.777954,245.130661,239.939423,5827200,241.245926,0
01-06-2010,238.662735,243.94339,238.508728,5368200,239.626465,0
02-06-2010,241.767532,245.33931,239.174408,5114500,245.090927,1
03-06-2010,245.955292,252.358643,245.751617,7348800,251.166397,1
04-06-2010,248.245407,252.979614,246.745163,7891500,247.748627,0
07-06-2010,247.917542,248.836563,240.013947,7312500,241.191284,0
08-06-2010,242.348755,242.840561,237.227066,5405000,240.823669,0
09-06-2010,242.035797,242.860428,234.47496,5493300,235.478439,0
10-06-2010,238.632919,242.671661,236.382553,5189200,241.931473,1
11-06-2010,239.69104,242.77597,239.253891,3586400,242.671661,1
14-06-2010,245.642334,245.652267,240.033813,4107200,240.033813,0
15-06-2010,239.979172,248.583206,239.532074,8574600,247.385986,1
16-06-2010,246.481873,250.371567,246.452072,4608200,249.015396,1
17-06-2010,250.098358,251.300537,246.740189,3980200,248.42424,0
18-06-2010,249.631393,250.108292,247.455536,5783000,248.399399,0
21-06-2010,248.334824,248.866364,240.878311,6005600,242.701462,0
22-06-2010,243.367126,246.69548,241.295609,4468200,241.553925,0
23-06-2010,241.871857,241.871857,237.535065,4084500,239.467499,0
24-06-2010,238.280212,239.815231,235.100891,3811700,236.014954,0
25-06-2010,236.988617,237.281708,233.759613,4519500,234.812775,0
28-06-2010,234.768066,237.23204,232.989624,3547400,234.514709,0
29-06-2010,230.222626,230.774033,224.102432,7049700,225.662277,0
30-06-2010,226.010025,227.435745,220.923111,7253300,221.037369,0
01-07-2010,221.206268,222.751221,215.41394,7072900,218.325012,0
02-07-2010,219.383118,219.710999,216.591278,3897100,216.864502,0
06-07-2010,220.56543,222.38858,215.41394,5153400,216.626053,0
07-07-2010,217.738815,224.186874,216.283279,6300000,223.645401,1
08-07-2010,225.309586,227.187363,223.377151,5372400,226.804855,1
09-07-2010,234.455093,235.100891,229.89476,8719300,232.234543,1
12-07-2010,234.658768,238.170929,234.017944,6712100,236.377594,1
13-07-2010,239.566849,244.902145,238.588211,8004200,243.019394,1
14-07-2010,243.357193,245.319427,241.658249,6276500,244.082474,1
15-07-2010,244.276215,245.751617,239.780457,9779600,245.413818,1
16-07-2010,233.044266,233.759613,228.275284,15751300,228.319992,0
19-07-2010,229.015472,233.307556,227.281754,9159800,231.583771,1
20-07-2010,229.025406,239.934464,228.811798,8161600,239.238983,1
21-07-2010,240.436188,241.280701,236.178879,6601800,237.207199,0
22-07-2010,240.05368,242.91011,239.681107,4323200,240.838577,1
23-07-2010,238.831635,243.7099,238.454086,4558200,243.446609,1
26-07-2010,242.964752,243.789383,240.873352,4016200,242.905136,0
27-07-2010,243.704941,247.142578,243.501266,4934200,244.723312,1
28-07-2010,245.87085,246.024841,239.775497,5024400,240.610062,0
29-07-2010,241.404892,242.860428,238.116287,5385700,240.927994,1
30-07-2010,238.275253,242.105331,238.021896,4315900,240.858444,0
02-08-2010,242.91507,245.046204,241.896698,3741500,243.620483,1
03-08-2010,243.665192,244.638855,241.807281,3628000,243.332352,0
04-08-2010,244.499771,251.861877,243.938416,7674500,251.524078,1
05-08-2010,251.310471,252.656708,250.153,4872200,252.408325,1
06-08-2010,251.067047,251.235947,246.422256,6682100,248.49379,0
09-08-2010,249.502228,251.11673,249.060104,3768600,251.042206,1
10-08-2010,249.55191,251.365112,247.674118,4174800,250.227509,0
11-08-2010,247.256836,247.390961,244.161957,4474900,244.281189,0
12-08-2010,240.406387,245.776459,239.696014,4437900,244.415314,1
13-08-2010,242.920044,244.007965,241.434692,3894500,241.603607,0
16-08-2010,240.277222,243.352234,238.69751,2626900,241.226059,0
17-08-2010,242.686554,245.751617,241.444641,3805800,243.675125,1
18-08-2010,243.635391,243.848999,239.219116,5407600,239.517166,0
19-08-2010,238.950851,239.696014,232.115311,7900900,232.472992,0
20-08-2010,232.472992,234.271286,229.020447,7886100,229.517212,0
23-08-2010,229.258896,232.612076,227.386078,6011200,230.535583,1
24-08-2010,227.37117,227.70401,224.003082,5561200,224.236557,0
25-08-2010,223.546051,227.425812,223.546051,5217800,225.841125,1
26-08-2010,226.556473,227.152588,223.764633,3577000,224.032883,0
27-08-2010,224.81778,228.508774,222.378647,4654800,227.932526,1
30-08-2010,228.091492,228.394516,224.74823,2478700,224.882355,0
31-08-2010,223.600693,225.965317,222.552505,3918800,223.555984,0
01-09-2010,226.019958,230.967773,224.787964,6498500,228.677673,1
02-09-2010,229.924561,230.714432,228.66774,3390200,230.09346,1
03-09-2010,233.739746,234.415359,232.209702,5113700,233.630463,1
07-09-2010,230.749191,232.28421,230.013977,3441900,230.699524,0
08-09-2010,231.091965,234.723358,230.754166,4834800,233.769562,1
09-09-2010,237.371124,238.647827,233.769562,4892700,236.551468,1
10-09-2010,237.96228,238.344803,236.00502,3974200,236.531586,0
13-09-2010,238.89621,240.610062,238.215637,4512100,239.576782,1
14-09-2010,239.447617,240.808777,238.488861,4461700,238.662735,0
15-09-2010,238.424286,239.388016,237.703964,4836800,238.767044,1
16-09-2010,238.424286,239.666199,238.156021,3964600,238.975693,1
17-09-2010,240.311996,244.012924,239.035309,11356500,243.491318,1
20-09-2010,244.658737,253.555862,244.440155,8864300,252.497742,1
21-09-2010,253.193222,258.309937,252.810715,8990600,255.071014,1
22-09-2010,254.772949,257.217041,254.186768,5107100,256.332794,1
23-09-2010,255.642288,258.165894,253.997986,4664900,255.080948,0
24-09-2010,259.184265,262.209564,257.455505,6757400,261.941315,1
27-09-2010,262.716278,266.69043,262.716278,6255100,263.491241,1
28-09-2010,265.016327,265.070984,257.549896,7356800,261.881714,0
29-09-2010,262.219513,264.748077,260.659668,4372600,262.140045,1
30-09-2010,262.87027,264.216522,257.783356,6530300,261.196167,0
01-10-2010,263.287567,263.595551,259.810181,4478900,261.111725,0
04-10-2010,260.77887,262.418213,257.748596,3906100,259.487274,0
05-10-2010,262.482788,268.255249,261.5737,7059700,267.375977,1
06-10-2010,267.887634,268.230408,263.257751,5560400,265.448517,0
07-10-2010,266.372498,266.864319,262.860352,4822600,263.292542,0
08-10-2010,264.663605,267.063019,262.105255,5755600,266.442047,1
11-10-2010,267.500183,270.540405,266.849396,5286700,267.679016,1
12-10-2010,268.31488,271.230896,267.15741,7556000,268.94577,1
13-10-2010,271.732635,271.976044,269.41272,6150800,269.894592,1
14-10-2010,270.331757,270.863281,266.819611,13354400,268.717255,0
15-10-2010,297.698761,298.876099,293.88855,29842300,298.781708,1
18-10-2010,298.334625,307.842773,298.334625,14288600,306.859192,1
19-10-2010,302.457794,305.423523,299.482147,9235400,301.951111,0
20-10-2010,302.105103,306.695251,301.78717,7095900,302.025604,1
21-10-2010,303.779205,306.009705,301.042023,5878900,304.01767,1
22-10-2010,303.98288,305.423523,303.053925,4541500,304.285919,1
25-10-2010,305.80603,310.351471,305.498016,6357800,306.258087,1
26-10-2010,304.569061,308.607819,303.540771,5058400,307.3013,1
27-10-2010,305.895447,307.996765,304.186554,4512900,306.243195,0
28-10-2010,308.021606,308.493561,304.668427,4396900,307.291351,1
29-10-2010,306.54126,307.5,304.514435,4586200,304.867126,0
01-11-2010,305.87558,308.324646,303.630188,6214200,305.512939,1
02-11-2010,307.33609,307.996765,305.304291,4021000,305.811005,1
03-11-2010,306.754852,308.905853,304.767792,6804800,308.086182,1
04-11-2010,310.301788,312.924713,309.039978,7188000,310.117981,1
05-11-2010,309.576508,310.72403,308.548187,3554300,310.520355,1
08-11-2010,309.993774,312.711121,309.551666,4229900,311.359894,1
09-11-2010,312.964478,313.386719,308.250122,4503300,310.391205,0
10-11-2010,309.03006,309.487091,306.759827,5026400,309.42746,0
11-11-2010,307.847748,307.922272,305.120483,4552600,306.600861,0
12-11-2010,305.0112,306.456787,298.662476,6830000,299.69577,0
15-11-2010,299.591461,300.048462,295.105621,7003000,295.811035,0
16-11-2010,294.464783,297.013214,289.839874,6657700,289.973999,0
17-11-2010,290.609863,292.845337,288.80658,4916700,289.889557,0
18-11-2010,292.596924,298.051453,292.378357,5213600,296.352509,1
19-11-2010,296.571106,297.013214,293.262604,4624800,293.506012,0
22-11-2010,291.836884,294.802582,289.492126,4401600,293.699768,1
23-11-2010,291.608368,292.601898,287.231842,4353200,289.621307,0
24-11-2010,291.757385,296.372375,291.628235,4823800,295.562653,1
26-11-2010,293.322235,294.574066,291.603394,2639200,293.093719,0
29-11-2010,292.681396,292.994354,288.101166,5756600,289.174194,0
30-11-2010,285.304382,285.304382,274.867249,14327300,276.059509,0
01-12-2010,279.680939,283.938263,279.382874,7557000,280.351593,1
02-12-2010,282.492645,284.812561,280.848358,5128800,284.062439,1
03-12-2010,282.885101,286.37738,282.164795,5296500,284.648621,1
06-12-2010,288.40918,289.119568,286.441986,4214700,287.31131,1
07-12-2010,293.724609,294.584015,291.106628,6123900,291.672943,1
08-12-2010,294.072357,294.345551,289.959106,3536600,293.361969,1
09-12-2010,295.021179,295.865692,292.596924,3762000,293.838867,1
10-12-2010,294.653564,295.075806,293.237762,3431500,294.191559,1
13-12-2010,296.630707,299.551697,295.125488,4828000,295.388794,1
14-12-2010,296.615814,297.211914,294.325684,3307900,295.532837,1
15-12-2010,295.180145,296.297882,292.671448,4363500,293.242737,0
16-12-2010,294.509491,294.966522,292.134949,3214400,293.943176,1
17-12-2010,293.590485,294.365448,291.936249,6214200,293.491119,0
20-12-2010,295.403687,297.00824,292.42804,3972200,295.607361,1
21-12-2010,297.351013,300.406158,296.874115,3783400,299.586487,1
22-12-2010,300.048462,301.538788,299.690796,2430700,300.788666,1
23-12-2010,300.714142,301.042023,299.069824,2236000,300.16272,0
27-12-2010,299.422546,299.939178,297.813019,2431900,299.243713,0
28-12-2010,299.079773,299.983887,297.072815,2143400,297.524902,0
29-12-2010,299.054932,299.258606,297.524902,2051600,298.558167,1
30-12-2010,297.067871,298.722107,296.764832,1991800,297.495087,0
31-12-2010,296.441925,297.276489,294.102142,3098500,295.065887,0
03-01-2011,296.312775,300.838348,296.312775,4761100,300.222351,1
04-01-2011,300.853241,301.131439,298.121002,3672700,299.114563,0
05-01-2011,298.096161,303.193024,298.086243,5097500,302.567078,1
06-01-2011,303.366882,307.216858,303.053925,4142300,304.767792,1
07-01-2011,305.964996,307.127441,303.093658,4229700,306.228271,1
10-01-2011,305.413574,305.706665,302.313751,3178800,305.120483,0
11-01-2011,306.859192,307.400665,305.264557,2897200,306.014679,1
12-01-2011,307.673889,307.673889,305.398682,3286500,306.441895,1
13-01-2011,306.491577,307.832855,305.095642,2685300,306.352478,0
14-01-2011,306.70517,310.117981,306.546204,4761900,310.073273,1
18-01-2011,311.007202,318.920715,310.614746,7280900,317.748352,1
19-01-2011,318.985321,319.402588,312.795563,6856500,313.833801,0
20-01-2011,314.062317,314.991272,309.631134,11042800,311.359894,0
21-01-2011,317.723511,318.791565,303.704681,17924600,303.938171,0
24-01-2011,301.82193,304.266052,298.672424,9258000,303.565613,0
25-01-2011,302.134918,308.339539,301.300323,7340900,307.952057,1
26-01-2011,308.160706,309.233734,305.652039,4102600,306.258087,0
27-01-2011,306.948608,307.847748,304.643585,4064500,306.402161,1
28-01-2011,307.53479,308.175629,297.942169,8517100,298.553192,0
31-01-2011,299.849762,300.281952,295.850769,5646300,298.240234,0
01-02-2011,300.291901,304.693268,299.606354,5526100,303.545715,1
02-02-2011,303.525848,305.185059,301.802063,3544200,304.022614,1
03-02-2011,302.770782,303.74939,301.106598,3009500,303.103607,0
04-02-2011,303.103607,303.744446,301.345032,3121700,303.51593,1
07-02-2011,303.108582,307.196991,302.636627,3622400,305.160217,1
08-02-2011,305.478149,307.812988,305.269501,3411700,307.192017,1
09-02-2011,306.441895,307.723541,304.191528,3708900,306.258087,0
10-02-2011,304.966492,306.754852,303.804047,4699100,306.228271,0
11-02-2011,304.911835,310.480621,304.519409,5213400,310.232239,1
14-02-2011,309.655975,312.785645,308.016663,4283500,312.045441,1
15-02-2011,311.633118,313.009186,309.536774,4211000,310.05838,0
16-02-2011,310.793579,311.225769,309.039978,3389800,310.09314,1
17-02-2011,308.617737,311.598358,308.135864,2976800,310.609772,1
18-02-2011,310.977386,313.550659,310.073273,6477500,313.004211,1
22-02-2011,308.011688,310.445862,301.921295,7327100,303.133423,0
23-02-2011,303.193024,305.363892,300.048462,5816600,303.684814,1
24-02-2011,303.719604,304.564117,298.732025,5458600,302.442902,0
25-02-2011,303.953064,305.37384,302.780701,3889900,303.04895,1
28-02-2011,303.029083,306.253113,302.040527,4592600,304.718109,1
01-03-2011,306.893951,307.609283,297.713654,6689500,298.438934,0
02-03-2011,297.962036,301.042023,295.671936,4079700,298.453857,1
03-03-2011,301.230774,303.769287,300.545258,3915700,302.810516,1
04-03-2011,302.199493,302.522369,298.160767,6061100,298.369385,0
07-03-2011,298.334625,299.89447,291.603394,6970400,293.918335,0
08-03-2011,294.549255,297.057922,293.193054,4599400,294.241241,1
09-03-2011,293.590485,295.334137,290.982452,4330000,293.972992,0
10-03-2011,290.82843,291.414642,287.852783,6296700,288.275055,0
11-03-2011,287.24176,288.126007,284.812561,6103300,286.491638,0
14-03-2011,284.549286,287.27655,282.174713,5668700,283.153351,0
15-03-2011,276.94873,283.65509,275.95517,8063300,282.939758,0
16-03-2011,282.169769,283.054016,273.858826,7646200,276.75,0
17-03-2011,280.416168,282.66156,278.458893,5836200,278.866241,1
18-03-2011,280.495636,282.159821,278.061493,6640000,278.717224,0
21-03-2011,283.267609,288.026672,282.671509,6081000,286.387329,1
22-03-2011,286.769836,287.7435,284.405212,3798200,286.794678,1
23-03-2011,285.736572,289.343109,284.151855,3655900,289.199036,1
24-03-2011,290.823486,292.293915,287.529907,4224600,291.548767,1
25-03-2011,291.543793,291.558685,287.748474,5754000,287.996857,0
28-03-2011,289.154327,290.604889,285.498108,4465500,285.821014,0
29-03-2011,286.138947,289.064911,284.653595,3230400,288.985443,1
30-03-2011,290.30188,290.858246,288.414154,2863000,289.04007,1
31-03-2011,289.616333,292.179657,288.990387,4085100,291.484161,1
01-04-2011,292.477722,295.671936,292.477722,5260300,293.987885,1
04-04-2011,294.584015,295.448395,289.666016,4135600,291.941193,0
05-04-2011,288.662537,288.866211,281.012299,12173500,282.706268,0
06-04-2011,284.241272,285.721649,282.164795,5371200,285.234833,1
07-04-2011,286.004822,288.443939,285.239777,5095900,288.126007,1
08-04-2011,290.555206,290.555206,287.162292,3828300,287.211975,0
11-04-2011,286.238281,287.182159,284.648621,3740500,286.819519,0
12-04-2011,285.642181,286.591003,282.189636,4198200,283.461365,0
13-04-2011,285.895538,286.933777,284.027679,4165600,286.278046,1
14-04-2011,285.736572,287.852783,284.201538,10983500,287.385834,1
15-04-2011,270.883179,271.111694,263.317383,28269900,263.635315,0
18-04-2011,261.509125,262.125122,257.82312,10145100,261.717773,0
19-04-2011,263.262726,263.724731,258.766968,5403000,259.079926,0
20-04-2011,261.250824,261.707855,259.010376,6159800,261.166351,1
21-04-2011,262.04068,262.433136,259.507141,4972200,260.853394,0
25-04-2011,260.927917,261.797272,259.31839,3282700,260.828552,0
26-04-2011,261.558807,266.983521,260.908051,7045400,264.688446,1
27-04-2011,267.261719,267.316376,265.448517,4626600,267.142487,1
28-04-2011,267.291534,267.88269,265.314392,4025800,267.246826,1
29-04-2011,268.255249,270.292023,267.515076,8511900,270.292023,1
02-05-2011,271.086853,271.101746,266.824554,4295100,267.539917,0
03-05-2011,266.829529,269.253754,263.10376,4190000,265.220001,0
04-05-2011,265.855865,267.758484,264.787811,4261500,266.163849,1
05-05-2011,265.205109,267.967133,264.032715,4021400,265.408783,0
06-05-2011,267.336243,268.98053,265.86084,4138900,265.920441,1
09-05-2011,265.771423,267.505127,263.834015,3922600,267.102753,1
10-05-2011,268.255249,270.455933,267.033203,4112300,269.57666,1
11-05-2011,268.324799,270.018799,265.120636,4707900,265.994965,0
12-05-2011,265.890625,266.735138,263.739624,2915300,265.796265,0
13-05-2011,265.577667,266.228455,262.815643,4244700,263.064026,0
16-05-2011,261.454498,261.931396,256.531525,5954800,257.534973,0
17-05-2011,256.049652,263.893616,255.850937,6650100,263.516083,1
18-05-2011,263.059052,263.451508,261.151459,3931800,263.193176,0
19-05-2011,264.643738,266.536438,263.148468,4969400,263.908539,1
20-05-2011,264.181763,264.276154,259.874756,4665100,260.321869,0
23-05-2011,256.630859,258.319885,255.041199,4629800,257.520081,0
24-05-2011,258.503693,260.287079,257.400848,3824600,257.455505,0
25-05-2011,256.9935,259.695923,256.953766,2620100,258.155945,1
26-05-2011,257.177307,259.373016,255.836029,4264500,257.39093,0
27-05-2011,257.564789,259.209106,256.481842,3514100,258.766968,1
